W,L,run_id,goodput_mbps,retransmissions,avg_rtt,utilization,buffer_events,duration
64,256,0,0.2116787003248421,66129,0.14767585973782357,2.1167870032484206,0,1000.000999983265
64,512,0,0.23367042762014267,73493,0.23861665450842381,2.3367042762014267,0,1000.0004295787804
64,1024,0,0.18182317817986463,80660,0.655916025231638,1.8182317817986464,0,1000.000999983265
128,256,0,0.01902853973779515,909430,6.639238181479053,0.19028539737795147,0,1000.0002239901175
128,512,0,0.30530273470237457,102501,0.3296033142189622,3.053027347023746,0,1000.000999983265
128,1024,0,0.20584952215392274,92021,0.9914835700870303,2.058495221539227,0,1000.000999983265
256,256,0,0.016487034633804177,1089953,14.667135842146296,0.16487034633804176,0,1000.0003254797446
256,512,0,0.022942075827631966,1218845,25.078555486582562,0.22942075827631966,0,1000.0001818653232
256,1024,0,0.09165123635029743,1145079,7.272293919506751,0.9165123635029743,0,1000.000999983265
