W,L,run_id,goodput_mbps,retransmissions,avg_rtt,utilization,buffer_events,duration
2,4096,9,0.0009811190188974,14317,43.87106900654093,0.009811190188974,0,1000.000999983265
4,128,0,0.03114428885623234,9326,0.08406700221945221,0.31144288856232344,0,1000.000999983265
4,128,1,0.03137180862871638,9153,0.08334739690346166,0.31371808628716374,0,1000.000999983265
4,128,2,0.031575328425199986,9160,0.08317153789179445,0.31575328425199983,0,1000.000999983265
4,128,3,0.031113595619726236,9259,0.0838916793581939,0.31113595619726236,0,1000.000140783271
4,128,4,0.03146204853847798,9257,0.08354939165240224,0.31462048538477977,0,1000.000999983265
4,128,5,0.03144767557269351,9258,0.08357676788470217,0.3144767557269351,0,1000.0001407832663
4,128,6,0.031052128948390705,9333,0.08420095641902257,0.31052128948390706,0,1000.000999983265
4,128,7,0.030712316265896208,9336,0.08453736142541377,0.30712316265896206,0,1000.0001215832684
4,128,8,0.03146492853559803,9251,0.08351570466454537,0.31464928535598025,0,1000.000999983265
4,128,9,0.03133820866231578,9273,0.08371836402398748,0.31338208662315775,0,1000.000999983265
4,256,0,0.04537006663069264,12684,0.11107484246975755,0.4537006663069264,0,1000.000999983265
4,256,1,0.04673108926969277,12546,0.10885090994303052,0.4673108926969277,0,1000.000999983265
4,256,2,0.04612596987480204,12575,0.10967350407286322,0.46125969874802036,0,1000.000999983265
4,256,3,0.04574504225572329,12549,0.11003701532715875,0.4574504225572329,0,1000.000999983265
4,256,4,0.04588789011287782,12703,0.11051331370015055,0.45887890112877816,0,1000.000999983265
4,256,5,0.04637793762283851,12580,0.1094050257260658,0.4637793762283851,0,1000.000999983265
4,256,6,0.04632833767243763,12624,0.10963111589937746,0.46328337672437625,0,1000.000999983265
4,256,7,0.046252945747828296,12597,0.1096117339280387,0.46252945747828295,0,1000.000999983265
4,256,8,0.046008913991855964,12569,0.10978640455321709,0.4600891399185596,0,1000.000999983265
4,256,9,0.04604859395217667,12659,0.11014497494391202,0.4604859395217667,0,1000.000999983265
4,512,0,0.05339975460113904,16637,0.18139884937700426,0.5339975460113904,0,1000.000999983265
4,512,1,0.05471015329076228,16663,0.17862369459786961,0.5471015329076229,0,1000.000999983265
4,512,2,0.05553671246421694,16759,0.17744030545865902,0.5553671246421693,0,1000.000999983265
4,512,3,0.05488756111335743,16549,0.1773448708681109,0.5488756111335743,0,1000.000999983265
4,512,4,0.05556090444002537,16662,0.17670991685397813,0.5556090444002537,0,1000.000999983265
4,512,5,0.055290760710164574,16480,0.17597993350820124,0.5529076071016458,0,1000.000999983265
4,512,6,0.055746376254556654,16563,0.17559248944159453,0.5574637625455665,0,1000.000999983265
4,512,7,0.054939977060942356,16564,0.17736170707356655,0.5493997706094236,0,1000.000999983265
4,512,8,0.054315017685891274,16524,0.17843864865654205,0.5431501768589128,0,1000.000999983265
4,512,9,0.0539561700447329,16598,0.17980763535817818,0.539561700447329,0,1000.000999983265
4,1024,0,0.04624014576062807,20117,0.409337815038432,0.4624014576062807,0,1000.000999983265
4,1024,1,0.046004433996335886,20220,0.41303667314123405,0.46004433996335886,0,1000.000999983265
4,1024,2,0.046045081396574275,20207,0.41265273052055723,0.4604508139657427,0,1000.000838383266
4,1024,3,0.04584187415889301,20389,0.4173589714283462,0.45841874158893003,0,1000.000999983265
4,1024,4,0.045094098906655736,20286,0.4217404942489388,0.45094098906655733,0,1000.000999983265
4,1024,5,0.04505345894729502,20478,0.4252595860077065,0.45053458947295016,0,1000.000999983265
4,1024,6,0.04586625813450944,20367,0.4165227460146689,0.4586625813450944,0,1000.000999983265
4,1024,7,0.045947538053230874,20532,0.4190661559679567,0.4594753805323088,0,1000.000999983265
4,1024,8,0.04667092932985171,20162,0.40709318119103494,0.4667092932985171,0,1000.000999983265
4,1024,9,0.04622388977688378,20374,0.414277447257145,0.4622388977688378,0,1000.000999983265
4,2048,0,0.02075901924132816,22054,1.785764583988169,0.2075901924132816,0,1000.000999983265
4,2048,1,0.018653741346570822,22117,1.9823788258303776,0.18653741346570824,0,1000.000999983265
4,2048,2,0.019730860269469925,22543,1.9127920568139483,0.19730860269469927,0,1000.000999983265
4,2048,3,0.019208620791700666,22860,1.9932861691019135,0.19208620791700665,0,1000.000999983265
4,2048,4,0.018702701297611694,22994,2.0599992684128496,0.18702701297611696,0,1000.000999983265
4,2048,5,0.019029100971217478,22406,1.9691118849330183,0.19029100971217477,0,1000.000999983265
4,2048,6,0.01989406010627282,22838,1.9264316511489985,0.1989406010627282,0,1000.000999983265
4,2048,7,0.020089899910436294,23058,1.9207951000820573,0.20089899910436293,0,1000.000999983265
4,2048,8,0.0189964610038569,22111,1.9478323688099775,0.18996461003856902,0,1000.000999983265
4,2048,9,0.019535020465306453,22053,1.8937851329451592,0.19535020465306455,0,1000.000999983265
4,4096,0,0.0019622380377948,20893,34.06663795410962,0.019622380377948,0,1000.000999983265
4,4096,1,0.0022892777107606003,24933,33.028902422166794,0.022892777107606,0,1000.000999983265
4,4096,2,0.0016679023321255803,23681,42.135155199950105,0.016679023321255804,0,1000.000999983265
4,4096,3,0.0021584618415742803,25767,36.521501286966036,0.0215846184157428,0,1000.000999983265
4,4096,4,0.00238738961265034,22667,28.817094252617967,0.0238738961265034,0,1000.000999983265
4,4096,5,0.0020276459723879603,23324,37.49799661934973,0.020276459723879606,0,1000.000999983265
4,4096,6,0.00251820548183666,26800,32.93680389998589,0.0251820548183666,0,1000.000999983265
4,4096,7,0.0022892777107606003,23867,31.93564731108232,0.022892777107606,0,1000.000999983265
4,4096,8,0.00209305390698112,21424,33.290334699994936,0.0209305390698112,0,1000.000999983265
4,4096,9,0.0024200935799469202,25416,32.63042951580328,0.024200935799469202,0,1000.000999983265
8,128,0,0.05020314979769035,15052,0.0864993468450546,0.5020314979769035,0,1000.000999983265
8,128,1,0.05022906977177081,15077,0.08650220572143946,0.5022906977177081,0,1000.000999983265
8,128,2,0.05057658942425697,14806,0.08583393695711211,0.5057658942425697,0,1000.000999983265
8,128,3,0.05023578976505093,14971,0.08634104462020405,0.5023578976505093,0,1000.000999983265
8,128,4,0.05015994984088958,15087,0.08662284068347977,0.5015994984088958,0,1000.000999983265
8,128,5,0.05079455382423225,14850,0.08576635990241761,0.5079455382423225,0,1000.000121583266
8,128,6,0.050540109460736324,15169,0.08650170111303788,0.5054010946073632,0,1000.000999983265
8,128,7,0.050066829934007934,14865,0.08622539562059925,0.5006682993400793,0,1000.000999983265
8,128,8,0.05027706972377166,14975,0.08628903017291185,0.5027706972377166,0,1000.000999983265
8,128,9,0.05025978974105135,14901,0.08619030911098968,0.5025978974105135,0,1000.000999983265
8,256,0,0.07447928552196088,20430,0.11226200460249793,0.7447928552196089,0,1000.000999983265
8,256,1,0.07380274219849288,20062,0.11179938935980986,0.7380274219849288,0,1000.000999983265
8,256,2,0.07435038191923128,20262,0.11192221168674353,0.7435038191923128,0,1000.0002431832662
8,256,3,0.07433246966877428,20199,0.11178373293465485,0.7433246966877428,0,1000.000999983265
8,256,4,0.07519749280376561,20266,0.11133239046099745,0.7519749280376562,0,1000.000999983265
8,256,5,0.07464792535332387,20100,0.11128474152813685,0.7464792535332387,0,1000.000999983265
8,256,6,0.07364799035324214,20340,0.11265888018090353,0.7364799035324214,0,1000.000999983265
8,256,7,0.07399921542541404,20208,0.11204191313661263,0.7399921542541404,0,1000.000223983266
8,256,8,0.07317579882542577,20165,0.11251909946576139,0.7317579882542576,0,1000.000999983265
8,256,9,0.07300517499604674,19921,0.11204279026181257,0.7300517499604674,0,1000.000999983265
8,512,0,0.0875507604507047,26545,0.17999026171185348,0.875507604507047,0,1000.000999983265
8,512,1,0.08804266395880943,26366,0.17854492441822334,0.8804266395880942,0,1000.000999983265
8,512,2,0.08777252022894863,26686,0.18028394304593875,0.8777252022894863,0,1000.000999983265
8,512,3,0.0869862810151747,26331,0.17981850388345083,0.8698628101517469,0,1000.000999983265
8,512,4,0.087510440491024,26356,0.17915526500514642,0.8751044049102399,0,1000.000999983265
8,512,5,0.08706288893856805,26582,0.1808251279779786,0.8706288893856804,0,1000.000999983265
8,512,6,0.08737738462407764,26388,0.17945646257307968,0.8737738462407764,0,1000.000999983265
8,512,7,0.08751850448296014,26267,0.1787688467334536,0.8751850448296014,0,1000.000999983265
8,512,8,0.0881192718822028,26393,0.17846716721085654,0.881192718822028,0,1000.000999983265
8,512,9,0.0877080082934595,26836,0.1810517773057887,0.877080082934595,0,1000.000999983265
8,1024,0,0.07245291954829294,32097,0.4174144331872299,0.7245291954829295,0,1000.000999983265
8,1024,1,0.07322507877614665,32516,0.41860182983976496,0.7322507877614665,0,1000.000999983265
8,1024,2,0.07355019845103242,32367,0.41512442080590817,0.7355019845103241,0,1000.000999983265
8,1024,3,0.07325759074363522,32573,0.4188032090492785,0.7325759074363521,0,1000.000999983265
8,1024,4,0.0739159580852789,33070,0.4211469229852761,0.739159580852789,0,1000.000999983265
8,1024,5,0.07402162197961677,32773,0.4173358705878513,0.7402162197961677,0,1000.000999983265
8,1024,6,0.07206277593843002,31948,0.417890625233652,0.7206277593843002,0,1000.000999983265
8,1024,7,0.07361522238600955,32525,0.4164377577747204,0.7361522238600956,0,1000.000999983265
8,1024,8,0.0751514128498448,32900,0.4133559880619418,0.7515141284984481,0,1000.000999983265
8,1024,9,0.07472062928062118,32334,0.409180864368474,0.7472062928062118,0,1000.000999983265
8,2048,0,0.030910049090468187,35844,1.9452220358278884,0.3091004909046819,0,1000.000999983265
8,2048,1,0.03149756850295861,35804,1.904831895868595,0.31497568502958606,0,1000.000999983265
8,2048,2,0.03265628734425916,37521,1.9245257976105148,0.32656287344259166,0,1000.000999983265
8,2048,3,0.030926369074148478,34793,1.8871125716100967,0.3092636907414848,0,1000.000999983265
8,2048,4,0.031301728698795134,35743,1.912767018711994,0.31301728698795134,0,1000.000999983265
8,2048,5,0.030665249335263847,36451,1.9951621793406071,0.3066524933526385,0,1000.000999983265
8,2048,6,0.03272156727898031,36596,1.874337149901456,0.32721567278980307,0,1000.000999983265
8,2048,7,0.031220128780393687,36420,1.953517190407269,0.31220128780393686,0,1000.000999983265
8,2048,8,0.03187292812760526,36579,1.9258464032736906,0.3187292812760526,0,1000.000999983265
8,2048,9,0.03153020847031918,35720,1.8997706440903968,0.3153020847031918,0,1000.000999983265
8,4096,0,0.00349932450073406,42151,37.24540147025834,0.0349932450073406,0,1000.000999983265
8,4096,1,0.00336850863154774,41958,36.449680882226794,0.0336850863154774,0,1000.000999983265
8,4096,2,0.0028779491220990404,38579,38.96243911303933,0.028779491220990404,0,1000.000999983265
8,4096,3,0.00349932450073406,32877,28.613664155753607,0.0349932450073406,0,1000.000999983265
8,4096,4,0.00356473243532722,41383,36.84672319997484,0.035647324353272204,0,1000.000999983265
8,4096,5,0.00349932450073406,36767,32.48278388469587,0.0349932450073406,0,1000.000999983265
8,4096,6,0.0032703967296580003,34504,31.35929851425625,0.032703967296580004,0,1000.000999983265
8,4096,7,0.0030414689585819402,38415,37.642228107341786,0.030414689585819405,0,1000.000999983265
8,4096,8,0.00369554830451354,45452,38.84182135645323,0.0369554830451354,0,1000.000999983265
8,4096,9,0.00264902135102298,34608,38.33016571165708,0.026490213510229798,0,1000.000999983265
16,128,0,0.08236222840477647,24837,0.09161441717571946,0.8236222840477647,0,1000.0001407832663
16,128,1,0.08272503727634713,24675,0.09136344306488166,0.8272503727634714,0,1000.000999983265
16,128,2,0.08333175666963788,24652,0.0911215494774624,0.8333175666963788,0,1000.000999983265
16,128,3,0.08322807677331605,24451,0.09095671146882933,0.8322807677331605,0,1000.000999983265
16,128,4,0.08231518999185036,24627,0.09145377344564552,0.8231518999185037,0,1000.000121583266
16,128,5,0.08275582993827592,24809,0.09140117433054994,0.8275582993827592,0,1000.000121583266
16,128,6,0.08261367738770514,24498,0.09124885202182365,0.8261367738770514,0,1000.000999983265
16,128,7,0.08237847762290097,24397,0.09113813363775626,0.8237847762290097,0,1000.000999983265
16,128,8,0.08209047791089588,24751,0.0916887232793621,0.8209047791089589,0,1000.000999983265
16,128,9,0.0826789573224263,24839,0.09151863325813796,0.826789573224263,0,1000.000999983265
16,256,0,0.1205814474205705,32909,0.11642915620757259,1.205814474205705,0,1000.000999983265
16,256,1,0.12284518915686665,33216,0.11583049126747337,1.2284518915686664,0,1000.000999983265
16,256,2,0.12006759193441739,33190,0.11710899165824402,1.2006759193441738,0,1000.000999983265
16,256,3,0.12193255006949046,33042,0.11597204272846327,1.2193255006949046,0,1000.000999983265
16,256,4,0.12278765321440163,33196,0.11572321835529424,1.2278765321440164,0,1000.000999983265
16,256,5,0.12176589423614351,33212,0.11631536394868573,1.217658942361435,0,1000.000999983265
16,256,6,0.1218214461805925,33452,0.1166757746948791,1.218214461805925,0,1000.000999983265
16,256,7,0.1221765818254628,33448,0.11648879237411226,1.221765818254628,0,1000.000999983265
16,256,8,0.12142266257936943,33177,0.1163420151268666,1.2142266257936942,0,1000.000999983265
16,256,9,0.12227776572428059,32896,0.11556676951618847,1.222777657242806,0,1000.000999983265
16,512,0,0.14433335966905572,43387,0.18257076992158153,1.4433335966905572,0,1000.000999983265
16,512,1,0.14260766539472114,43128,0.18326797234651881,1.4260766539472114,0,1000.000999983265
16,512,2,0.14344237049431155,43093,0.18241876791615794,1.4344237049431154,0,1000.0004287832684
16,512,3,0.14316408083831503,43594,0.1842121272760813,1.4316408083831504,0,1000.000999983265
16,512,4,0.14598244601999696,43856,0.18247376549568542,1.4598244601999697,0,1000.000999983265
16,512,5,0.14149080251156532,43089,0.18411480633523272,1.4149080251156532,0,1000.000999983265
16,512,6,0.14386564813675945,43241,0.1825442455363397,1.4386564813675946,0,1000.000999983265
16,512,7,0.1444060153085216,43555,0.18296872261066602,1.444060153085216,0,1000.0004479832662
16,512,8,0.14440190360051294,43409,0.1825887233605575,1.4440190360051295,0,1000.000999983265
16,512,9,0.1433294745427198,43625,0.18413542985068393,1.433294745427198,0,1000.000428783266
16,1024,0,0.11943271256928613,52545,0.41849570815993764,1.1943271256928611,0,1000.000999983265
16,1024,1,0.11896128904070177,52420,0.4186818281340341,1.1896128904070178,0,1000.000999983265
16,1024,2,0.11853863346335027,52668,0.4216327646499499,1.1853863346335025,0,1000.000999983265
16,1024,3,0.11971719228481117,52651,0.4179494400212888,1.197171922848112,0,1000.000999983265
16,1024,4,0.12157850242353219,53055,0.41529150065414583,1.2157850242353219,0,1000.000999983265
16,1024,5,0.12045685901098485,53560,0.42179767500293835,1.2045685901098484,0,1000.0008383832684
16,1024,6,0.11988788011412621,53014,0.4198811407192798,1.198878801141262,0,1000.000999983265
16,1024,7,0.12003420336533198,53230,0.4208686626864882,1.2003420336533197,0,1000.0008383832708
16,1024,8,0.11818914664296024,52428,0.42146502254271173,1.1818914664296025,0,1000.0008575833116
16,1024,9,0.12161914238289291,53796,0.419992415950388,1.216191423828929,0,1000.000999983265
16,2048,0,0.05018394981689001,58409,1.9487723675955118,0.5018394981689002,0,1000.000999983265
16,2048,1,0.05101626898458477,59127,1.9461700080538689,0.5101626898458478,0,1000.000999983265
16,2048,2,0.05010234989848856,58270,1.9467073142486941,0.5010234989848856,0,1000.000999983265
16,2048,3,0.05126106873978911,57399,1.8760283525683947,0.5126106873978911,0,1000.000999983265
16,2048,4,0.050575629425216956,59360,1.9634236965604717,0.5057562942521696,0,1000.000999983265
16,2048,5,0.04874779125302454,58859,2.0203140353448426,0.48747791253024536,0,1000.000999983265
16,2048,6,0.05258298741789255,59751,1.904810341885602,0.5258298741789255,0,1000.000999983265
16,2048,7,0.05147322852763288,59029,1.9273151220005473,0.5147322852763289,0,1000.000999983265
16,2048,8,0.05088570911514245,57440,1.8945534423539852,0.5088570911514245,0,1000.000999983265
16,2048,9,0.052517707483171396,58100,1.8589384483118534,0.5251770748317139,0,1000.000999983265
16,4096,0,0.0063772736228331,72817,33.26896939225407,0.063772736228331,0,1000.000999983265
16,4096,1,0.0060829379171638805,68624,35.44100075785726,0.06082937917163881,0,1000.000999983265
16,4096,2,0.007194872805247601,69730,30.231104177745042,0.07194872805247601,0,1000.000999983265
16,4096,3,0.00536345063663912,62747,37.127574505401064,0.05363450636639121,0,1000.000999983265
16,4096,4,0.00595212204797756,70755,35.00390682498237,0.0595212204797756,0,1000.000999983265
16,4096,5,0.0050691149309699006,56596,32.38380061175969,0.05069114930969901,0,1000.000999983265
16,4096,6,0.006769721230392061,74686,34.303630467600634,0.0676972123039206,0,1000.000999983265
16,4096,7,0.005330748844272856,67339,36.711397199962526,0.05330748844272857,0,1000.0005919857108
16,4096,8,0.004905595094487,66839,40.258511348124706,0.04905595094487,0,1000.000999983265
16,4096,9,0.00529804270204596,65768,36.378860276011714,0.052980427020459596,0,1000.000999983265
32,128,0,0.1382974617048527,52869,0.10116577449092236,1.3829746170485269,0,1000.000999983265
32,128,1,0.13846354153877563,52780,0.10111477436636385,1.3846354153877563,0,1000.000999983265
32,128,2,0.13811986188244954,52762,0.10113207275647519,1.3811986188244953,0,1000.000999983265
32,128,3,0.13856626143605746,52946,0.1011031887787929,1.3856626143605746,0,1000.000999983265
32,128,4,0.13951762048471433,52908,0.10103042331543513,1.3951762048471432,0,1000.000999983265
32,128,5,0.13824562175669178,52730,0.10089061337284004,1.3824562175669177,0,1000.000999983265
32,128,6,0.1370907429115513,53233,0.10165798492346977,1.370907429115513,0,1000.000999983265
32,128,7,0.13806994193236868,52655,0.10109218284892355,1.3806994193236868,0,1000.000999983265
32,128,8,0.13783666216564452,52735,0.10118035628031363,1.3783666216564452,0,1000.000999983265
32,128,9,0.13814578185653,52947,0.10129911091892335,1.3814578185653001,0,1000.000999983265
32,256,0,0.20176863023474634,62414,0.12572505353954977,2.0176863023474634,0,1000.000999983265
32,256,1,0.20375675044976793,62643,0.12522398054495704,2.0375675044976793,0,1000.0002431832662
32,256,2,0.20226264574073913,62627,0.12565993352727117,2.0226264574073913,0,1000.000999983265
32,256,3,0.20259198941140094,62738,0.12570880313292518,2.0259198941140095,0,1000.000999983265
32,256,4,0.20249080551258317,62430,0.12557239773054774,2.0249080551258314,0,1000.000999983265
32,256,5,0.2027467412566517,62784,0.12570662418640832,2.027467412566517,0,1000.000999983265
32,256,6,0.20277650122689223,62521,0.1255413783967791,2.027765012268922,0,1000.000999983265
32,256,7,0.20104050296286144,62161,0.1255277075490721,2.0104050296286142,0,1000.000999983265
32,256,8,0.20280046657608916,62767,0.1255802602492397,2.0280046657608914,0,1000.000223983266
32,256,9,0.20269515730823479,62260,0.12521280776578883,2.026951573082348,0,1000.000999983265
32,512,0,0.24168993431411034,75861,0.19058254759347398,2.4168993431411034,0,1000.000999983265
32,512,1,0.23577109890529704,74691,0.19191885498907765,2.3577109890529706,0,1000.0004287832708
32,512,2,0.24221006179399157,75986,0.19061764941064133,2.422100617939916,0,1000.000999983265
32,512,3,0.24150043050361097,75572,0.19035591495750298,2.41500430503611,0,1000.000999983265
32,512,4,0.23808532991865444,74583,0.19034209232299018,2.3808532991865445,0,1000.000999983265
32,512,5,0.2415851024189405,75447,0.19029127170519064,2.4158510241894047,0,1000.000999983265
32,512,6,0.2411456148584207,75080,0.1898256276813029,2.411456148584207,0,1000.000999983265
32,512,7,0.23781532202876954,74963,0.19124629910803015,2.3781532202876954,0,1000.000428783266
32,512,8,0.24005308106925588,75700,0.19146425430571237,2.400530810692559,0,1000.000428783266
32,512,9,0.23709749090647692,75235,0.19215907824604023,2.370974909064769,0,1000.000999983265
32,1024,0,0.19843679356652724,88836,0.4277762182436486,1.9843679356652724,0,1000.000999983265
32,1024,1,0.20219192581145787,90595,0.4280319529725939,2.0219192581145786,0,1000.000999983265
32,1024,2,0.2034680205353845,90550,0.4259415984973127,2.034680205353845,0,1000.000999983265
32,1024,3,0.20194808605529355,89648,0.4251620616678739,2.0194808605529353,0,1000.000999983265
32,1024,4,0.20458155542186826,90123,0.42188194256631234,2.0458155542186827,0,1000.000999983265
32,1024,5,0.20037125563209757,89357,0.42632469646194465,2.0037125563209757,0,1000.000999983265
32,1024,6,0.20285032203895392,90647,0.427700088823982,2.0285032203895392,0,1000.0008575832877
32,1024,7,0.19790847409483792,88116,0.4259862251009192,1.9790847409483792,0,1000.000999983265
32,1024,8,0.20014367185967752,89298,0.42624616961072753,2.0014367185967754,0,1000.000999983265
32,1024,9,0.1991439610410308,88806,0.4262522058385468,1.991439610410308,0,1000.0008383832899
32,2048,0,0.08755671244475281,99093,1.898397815428559,0.8755671244475282,0,1000.000999983265
32,2048,1,0.08298711701427178,97355,1.966307657856596,0.8298711701427177,0,1000.000999983265
32,2048,2,0.08390103610036799,97410,1.9479089686331121,0.8390103610036799,0,1000.000999983265
32,2048,3,0.08917239082910147,99848,1.878966470882545,0.8917239082910148,0,1000.000999983265
32,2048,4,0.08657751342393545,99173,1.922487102979495,0.8657751342393546,0,1000.000999983265
32,2048,5,0.08505975494166854,98836,1.95055609198299,0.8505975494166854,0,1000.000999983265
32,2048,6,0.08363991636148335,97030,1.9460156047374315,0.8363991636148335,0,1000.000999983265
32,2048,7,0.08497815502326708,98395,1.9418979159054295,0.8497815502326709,0,1000.000999983265
32,2048,8,0.08672439327705805,99760,1.9305492211301234,0.8672439327705805,0,1000.000999983265
32,2048,9,0.08411319588821174,98176,1.9670727613415677,0.8411319588821174,0,1000.000999983265
32,4096,0,0.00971307828708426,113058,33.87156492260998,0.09713078287084262,0,1000.000999983265
32,4096,1,0.0088300711700766,101688,33.72852553121881,0.088300711700766,0,1000.000999983265
32,4096,2,0.00902629497385608,108514,34.809537944316425,0.0902629497385608,0,1000.000999983265
32,4096,3,0.009614966385194521,114200,34.401737374956795,0.0961496638519452,0,1000.000999983265
32,4096,4,0.0116099083902859,114451,29.95172141497711,0.11609908390285899,0,1000.000999983265
32,4096,5,0.010955829044354302,119035,32.576472887825815,0.10955829044354301,0,1000.000999983265
32,4096,6,0.007554617291624225,92690,35.962237743061344,0.07554617291624226,0,1000.0008879835359
32,4096,7,0.009680374319787681,112262,33.77492353867791,0.09680374319787681,0,1000.000999983265
32,4096,8,0.00699864900146812,85995,34.04611655639943,0.0699864900146812,0,1000.000999983265
32,4096,9,0.009680374319787681,117051,35.354488549828176,0.09680374319787681,0,1000.000999983265
